     Yi/Gi      Z/B      Cr/U2     Cu/U2  
    .15211    .50000    .17308    .26253
    .16803    .50000    .11876    .27617
    .18394    .50000    .07960    .32185
    .19986    .50000    .06844    .36156
    .23169    .50000    .05886    .42822
    .26352    .50000    .01691    .46864
    .27944    .50000    .02441    .47439
    .28740    .50000    .01689    .49542
    .29535    .50000    .02017    .50659
    .30331    .50000    .00668    .52189
    .30745    .50000    .01206    .53104
    .31127    .50000    .01575    .54038
    .31541    .50000    .00745    .54275
    .31923    .50000   -.00179    .54347
    .32718    .50000    .01314    .53788
    .34310    .50000    .04448    .54649
    .35901    .50000    .11739    .52585
    .37493    .50000    .16717    .49245
    .39085    .50000    .17771    .47576
    .40676    .50000    .16836    .46245
    .42268    .50000    .14903    .45143
    .45451    .50000    .10520    .41413
    .48634    .50000    .11059    .35509
    .51817    .50000    .18119    .30869
    .53408    .50000    .20352    .30703
    .55000    .50000    .21293    .31525
    .61449    .50000    .15472    .36029
    .65110    .50000    .14085    .35674
    .68770    .50000    .14824    .34849
    .71953    .50000    .16561    .35865
    .73545    .50000    .16911    .36655
    .75136    .50000    .17002    .37389
    .76728    .50000    .16151    .38611
    .78319    .50000    .15480    .39658
    .81502    .50000    .14724    .40947
    .84686    .50000    .13782    .41384
    .86277    .50000    .13807    .42048
    .87073    .50000    .13010    .43014
    .87869    .50000    .13508    .42652
    .88664    .50000    .12536    .42925
    .89078    .50000    .12282    .42625
    .89460    .50000    .12004    .42302
    .89874    .50000    .12424    .42175
    .90256    .50000    .12921    .42006
    .91052    .50000    .13195    .40611
    .92643    .50000    .14219    .40657
    .94235    .50000    .17217    .40510
    .95826    .50000    .18512    .41299
    .97418    .50000    .20539    .41030
    .99009    .50000    .21266    .41466
   1.00601    .50000    .22294    .41491
   1.03784    .50000    .23197    .40931
   1.06967    .50000    .24195    .39528
   1.10150    .50000    .25589    .36823
   1.11742    .50000    .25803    .35129
   1.13333    .50000    .25542    .32301
   1.19782    .50000    .04854    .33156
   1.23443    .50000    .02257    .41939
   1.27103    .50000    .04799    .61746
   1.30286    .50000    .11687    .68189
   1.31878    .50000    .14187    .66522
   1.33470    .50000    .14789    .64004
   1.35061    .50000    .11897    .59562
   1.36653    .50000    .08339    .56217
   1.39836    .50000    .06918    .51852
   1.43019    .50000    .09435    .49835
   1.44610    .50000    .12787    .47631
   1.45406    .50000    .14013    .47985
   1.46202    .50000    .15065    .46193
   1.46998    .50000    .14883    .45230
   1.47412    .50000    .14394    .44546
   1.47793    .50000    .13783    .44042
   1.48207    .50000    .13795    .43666
   1.48589    .50000    .13677    .43407
   1.49385    .50000    .12798    .41733
   1.50977    .50000    .11598    .40570
   1.52568    .50000    .10783    .39899
   1.54160    .50000    .08367    .39201
   1.55751    .50000    .05989    .38133
   1.57343    .50000    .06809    .36173
   1.58934    .50000    .08734    .33778
   1.62117    .50000    .15634    .31186
   1.65300    .50000    .19012    .32702
   1.68484    .50000    .17371    .34697
   1.70075    .50000    .16673    .35362
   1.71667    .50000    .16141    .35865
   1.78116    .50000    .14615    .37889
   1.81776    .50000    .15805    .40478
   1.85437    .50000    .15108    .43638
   1.88620    .50000    .14556    .44746
   1.90211    .50000    .14362    .44905
   1.91803    .50000    .13859    .44915
   1.93394    .50000    .14212    .45288
   1.94986    .50000    .15033    .45639
   1.98169    .50000    .15091    .44831
    .03116    .57500    .18673    .41032
    .06776    .57500    .18698    .39009
    .10437    .57500    .18422    .35727
    .13620    .57500    .17365    .29814
    .15211    .57500    .13800    .26280
    .16803    .57500    .08265    .27290
    .18394    .57500    .04515    .31678
    .19986    .57500    .03661    .35319
    .23169    .57500    .05452    .38543
    .26352    .57500    .03438    .43256
    .27944    .57500    .01842    .45789
    .28739    .57500    .01681    .47697
    .29535    .57500    .01046    .47379
    .30331    .57500    .00113    .47940
    .30745    .57500   -.00109    .48636
    .31127    .57500   -.00328    .49378
    .31541    .57500    .00740    .49358
    .31923    .57500    .01760    .49263
    .32718    .57500    .00754    .49536
    .34310    .57500    .03631    .49623
    .35901    .57500    .09767    .48048
    .37493    .57500    .15243    .43898
    .39085    .57500    .18421    .40438
    .40676    .57500    .18248    .39407
    .42268    .57500    .16263    .39257
    .45451    .57500    .12199    .37062
    .48634    .57500    .11966    .33735
    .51817    .57500    .17944    .30689
    .53408    .57500    .19532    .30769
    .55000    .57500    .20224    .31458
    .61449    .57500    .15359    .34471
    .65109    .57500    .14993    .34404
    .68770    .57500    .15116    .34572
    .71953    .57500    .15711    .35383
    .73545    .57500    .15858    .35861
    .75136    .57500    .15881    .36455
    .76728    .57500    .15726    .36867
    .78319    .57500    .15613    .37283
    .81502    .57500    .15301    .37891
    .84686    .57500    .15321    .38026
    .86277    .57500    .14475    .38527
    .87073    .57500    .14530    .39288
    .87869    .57500    .13809    .39384
    .88664    .57500    .13684    .39362
    .89078    .57500    .13740    .38958
    .89460    .57500    .13713    .38627
    .89874    .57500    .13855    .38442
    .90256    .57500    .14001    .38221
    .91052    .57500    .14576    .38548
    .92643    .57500    .15712    .38018
    .94235    .57500    .18504    .37589
    .95826    .57500    .18567    .38230
    .97418    .57500    .19025    .38026
    .99009    .57500    .19161    .38811
   1.00601    .57500    .18953    .39606
   1.03784    .57500    .18790    .39056
   1.06967    .57500    .18698    .37868
   1.10150    .57500    .21349    .35313
   1.11742    .57500    .22828    .33133
   1.13333    .57500    .23470    .29725
   1.19782    .57500    .03752    .33490
   1.23443    .57500    .02017    .40446
   1.27103    .57500    .03190    .55528
   1.30286    .57500    .09316    .62918
   1.31878    .57500    .11319    .62044
   1.33470    .57500    .12232    .59766
   1.35061    .57500    .10535    .56384
   1.36653    .57500    .08755    .53642
   1.39836    .57500    .07752    .49902
   1.43019    .57500    .11465    .46989
   1.44610    .57500    .14595    .44679
   1.45406    .57500    .14902    .43426
   1.46202    .57500    .15318    .42277
   1.46998    .57500    .15256    .41213
   1.47412    .57500    .15250    .40790
   1.47793    .57500    .15162    .40523
   1.48207    .57500    .14737    .39820
   1.48589    .57500    .14186    .39149
   1.49385    .57500    .14101    .37973
   1.50977    .57500    .12533    .37297
   1.52568    .57500    .12832    .35931
   1.54160    .57500    .10587    .34968
   1.55751    .57500    .11951    .32679
   1.57343    .57500    .12537    .31462
   1.58934    .57500    .14213    .30154
   1.62117    .57500    .17378    .30585
   1.65300    .57500    .18118    .32740
   1.68484    .57500    .16447    .34739
   1.70075    .57500    .15716    .35594
   1.71667    .57500    .14774    .36659
   1.78116    .57500    .16781    .35502
   1.81776    .57500    .16673    .37063
   1.85437    .57500    .16007    .39054
   1.88620    .57500    .16175    .40835
   1.90211    .57500    .16257    .41682
   1.91803    .57500    .16341    .42190
   1.93394    .57500    .16182    .42691
   1.94986    .57500    .16070    .43219
   1.98169    .57500    .15564    .43046
    .03116    .65000    .18445    .40686
    .06776    .65000    .18141    .38516
    .10437    .65000    .18686    .34304
    .13620    .65000    .16591    .27220
    .15211    .65000    .11400    .25486
    .16803    .65000    .05528    .29236
    .18394    .65000    .03350    .33684
    .19986    .65000    .03612    .36654
    .23169    .65000    .05641    .40535
    .26352    .65000    .02776    .47238
    .27944    .65000    .03145    .48531
    .28739    .65000    .03026    .49083
    .29535    .65000    .00746    .48404
    .30331    .65000    .00928    .47831
    .30745    .65000    .01118    .48151
    .31127    .65000    .01564    .48558
    .31541    .65000    .01192    .48842
    .31923    .65000    .00874    .49037
    .32718    .65000    .01387    .49705
    .34310    .65000    .04831    .49349
    .35901    .65000    .09413    .47387
    .37493    .65000    .14630    .44308
    .39085    .65000    .18624    .40083
    .40676    .65000    .17472    .39254
    .42268    .65000    .15336    .38868
    .45451    .65000    .12256    .36398
    .48634    .65000    .12360    .33328
    .51817    .65000    .17160    .30677
    .53408    .65000    .18554    .30637
    .55000    .65000    .19155    .31202
    .61449    .65000    .16493    .35302
    .65109    .65000    .15692    .35087
    .68770    .65000    .15951    .34905
    .71953    .65000    .16486    .36170
    .73545    .65000    .16528    .36798
    .75136    .65000    .16467    .37354
    .76728    .65000    .16244    .37867
    .78319    .65000    .15838    .38501
    .81502    .65000    .15330    .38972
    .84686    .65000    .14787    .40171
    .86277    .65000    .13043    .40784
    .87073    .65000    .14175    .40653
    .87869    .65000    .12984    .40626
    .88664    .65000    .13206    .39889
    .89078    .65000    .13028    .39978
    .89460    .65000    .12860    .40103
    .89874    .65000    .12670    .40174
    .90256    .65000    .12522    .40124
    .91052    .65000    .12852    .39243
    .92643    .65000    .14626    .38874
    .94235    .65000    .15920    .38114
    .95826    .65000    .17259    .38672
    .97418    .65000    .17286    .38105
    .99009    .65000    .17989    .38110
   1.00601    .65000    .18277    .38140
   1.03784    .65000    .17716    .37492
   1.06967    .65000    .17418    .36422
   1.10150    .65000    .17897    .34055
   1.11742    .65000    .17965    .32107
   1.13333    .65000    .17681    .29194
   1.19782    .65000    .03487    .35464
   1.23443    .65000    .01630    .42649
   1.27103    .65000    .05336    .59526
   1.30286    .65000    .10273    .63574
   1.31878    .65000    .12760    .61394
   1.33470    .65000    .12875    .59095
   1.35061    .65000    .11844    .56089
   1.36653    .65000    .10128    .53875
   1.39836    .65000    .08560    .49923
   1.43019    .65000    .11133    .46467
   1.44610    .65000    .13135    .44697
   1.45406    .65000    .14994    .42979
   1.46202    .65000    .14450    .41944
   1.46998    .65000    .14963    .40410
   1.47412    .65000    .14656    .40158
   1.47793    .65000    .14294    .40004
   1.48207    .65000    .14376    .39216
   1.48589    .65000    .14282    .38460
   1.49385    .65000    .14005    .37290
   1.50977    .65000    .13229    .36313
   1.52568    .65000    .12335    .34955
   1.54160    .65000    .12082    .33737
   1.55751    .65000    .11839    .32259
   1.57343    .65000    .13284    .30871
   1.58934    .65000    .14996    .29871
   1.62117    .65000    .17329    .30912
   1.65300    .65000    .17800    .32932
   1.68484    .65000    .17161    .34121
   1.70075    .65000    .16919    .34535
   1.71667    .65000    .16763    .34923
   1.78116    .65000    .15283    .36870
   1.81776    .65000    .15182    .38621
   1.85437    .65000    .14880    .40339
   1.88620    .65000    .14505    .41553
   1.90211    .65000    .14652    .41897
   1.91803    .65000    .14781    .41993
   1.93394    .65000    .14517    .42474
   1.94986    .65000    .14074    .43034
   1.98169    .65000    .13906    .42714
    .03116    .72500    .14864    .38147
    .06776    .72500    .15748    .36664
    .10437    .72500    .17100    .33032
    .13620    .72500    .15259    .25890
    .15211    .72500    .10770    .24283
    .16803    .72500    .06046    .28049
    .18394    .72500    .03919    .32573
    .19986    .72500    .03861    .35847
    .23169    .72500    .03946    .39717
    .26352    .72500    .03873    .45493
    .27944    .72500    .03770    .47722
    .28740    .72500    .03356    .48467
    .29535    .72500    .02086    .48255
    .30331    .72500    .01650    .48817
    .30745    .72500    .00840    .48964
    .31127    .72500    .00314    .49113
    .31541    .72500    .00115    .49145
    .31923    .72500   -.00097    .49096
    .32718    .72500    .00890    .48856
    .34310    .72500    .04356    .48686
    .35901    .72500    .09659    .47028
    .37493    .72500    .14404    .44384
    .39085    .72500    .18139    .40032
    .40676    .72500    .18779    .38196
    .42268    .72500    .18048    .37104
    .45451    .72500    .14487    .34765
    .48634    .72500    .14400    .31871
    .51817    .72500    .17856    .30000
    .53408    .72500    .18537    .30334
    .55000    .72500    .18739    .31173
    .61449    .72500    .15147    .33928
    .65110    .72500    .15098    .34255
    .68770    .72500    .15769    .34391
    .71953    .72500    .15735    .35262
    .73545    .72500    .15650    .35615
    .75136    .72500    .15505    .35991
    .76728    .72500    .14951    .36403
    .78319    .72500    .14422    .36722
    .81502    .72500    .13869    .37608
    .84686    .72500    .13435    .38381
    .86277    .72500    .11760    .39097
    .87073    .72500    .11640    .39187
    .87869    .72500    .12023    .39379
    .88664    .72500    .11444    .39203
    .89078    .72500    .11162    .39008
    .89460    .72500    .10889    .38743
    .89874    .72500    .10685    .38914
    .90256    .72500    .10498    .39110
    .91052    .72500    .11226    .38034
    .92643    .72500    .13369    .37440
    .94235    .72500    .13177    .37990
    .95826    .72500    .15225    .37233
    .97418    .72500    .15414    .37221
    .99009    .72500    .15844    .37522
   1.00601    .72500    .16300    .37440
   1.03784    .72500    .16288    .36869
   1.06967    .72500    .16401    .35853
   1.10150    .72500    .17271    .33234
   1.11742    .72500    .17856    .31111
   1.13333    .72500    .17899    .28190
   1.19782    .72500    .01817    .33814
   1.23443    .72500    .01726    .42084
   1.27103    .72500    .04549    .57012
   1.30286    .72500    .10898    .61971
   1.31878    .72500    .13852    .60317
   1.33470    .72500    .15217    .57557
   1.35061    .72500    .13752    .54208
   1.36653    .72500    .11858    .52210
   1.39836    .72500    .11922    .47962
   1.43019    .72500    .11918    .45454
   1.44610    .72500    .13412    .43174
   1.45406    .72500    .14605    .42055
   1.46202    .72500    .14340    .41619
   1.46998    .72500    .13861    .40704
   1.47412    .72500    .13775    .39998
   1.47793    .72500    .13659    .39395
   1.48207    .72500    .13727    .38673
   1.48589    .72500    .13759    .38005
   1.49385    .72500    .12688    .36855
   1.50977    .72500    .13518    .34798
   1.52568    .72500    .13724    .33908
   1.54160    .72500    .13548    .32859
   1.55751    .72500    .13581    .31982
   1.57343    .72500    .14069    .31093
   1.58934    .72500    .15118    .30397
   1.62117    .72500    .16810    .31331
   1.65300    .72500    .17335    .33378
   1.68484    .72500    .16204    .34573
   1.70075    .72500    .15596    .34860
   1.71667    .72500    .14891    .35151
   1.78116    .72500    .12442    .36279
   1.81776    .72500    .12883    .37216
   1.85437    .72500    .13217    .38474
   1.88620    .72500    .13385    .39097
   1.90211    .72500    .13443    .39454
   1.91803    .72500    .13499    .39602
   1.93394    .72500    .13585    .39787
   1.94986    .72500    .13768    .40085
   1.98169    .72500    .13689    .39679
    .03116    .80000    .15441    .38059
    .06776    .80000    .15789    .36389
    .10437    .80000    .16732    .32323
    .13620    .80000    .13954    .25081
    .15211    .80000    .08839    .25191
    .16803    .80000    .04850    .29596
    .18394    .80000    .03954    .33336
    .19986    .80000    .04342    .36181
    .23169    .80000    .03825    .40965
    .26352    .80000    .03067    .49526
    .27944    .80000    .03751    .51200
    .28739    .80000    .05048    .51464
    .29535    .80000    .04323    .50526
    .30331    .80000    .02703    .50257
    .30745    .80000    .02620    .50404
    .31127    .80000    .02386    .50652
    .31541    .80000    .02744    .50364
    .31923    .80000    .03089    .50095
    .32718    .80000    .02336    .49264
    .34310    .80000    .05473    .47780
    .35901    .80000    .08214    .46807
    .37493    .80000    .14851    .42255
    .39085    .80000    .18266    .39160
    .40676    .80000    .18531    .36713
    .42268    .80000    .17264    .35168
    .45451    .80000    .14383    .33506
    .48634    .80000    .14644    .31160
    .51817    .80000    .16989    .29851
    .53408    .80000    .17677    .30302
    .55000    .80000    .17877    .31198
    .61449    .80000    .15256    .34842
    .65109    .80000    .15001    .34898
    .68770    .80000    .15171    .35211
    .71953    .80000    .15058    .35792
    .73545    .80000    .14811    .36051
    .75136    .80000    .14469    .36276
    .76728    .80000    .14291    .36715
    .78319    .80000    .14010    .37230
    .81502    .80000    .12777    .37712
    .84686    .80000    .11913    .38340
    .86277    .80000    .11401    .38860
    .87073    .80000    .10668    .38850
    .87869    .80000    .10884    .38273
    .88664    .80000    .10651    .38190
    .89078    .80000    .10336    .38311
    .89460    .80000    .10115    .38430
    .89874    .80000    .09772    .38044
    .90256    .80000    .09339    .37682
    .91052    .80000    .09995    .37175
    .92643    .80000    .10440    .36517
    .94235    .80000    .11442    .35992
    .95826    .80000    .12359    .35520
    .97418    .80000    .13270    .35485
    .99009    .80000    .13843    .35651
   1.00601    .80000    .14701    .35377
   1.03784    .80000    .15168    .35248
   1.06967    .80000    .15714    .34588
   1.10150    .80000    .16709    .32402
   1.11742    .80000    .17550    .29866
   1.13333    .80000    .18357    .25765
   1.19782    .80000    .03816    .34413
   1.23443    .80000    .02304    .42268
   1.27103    .80000    .06398    .58906
   1.30286    .80000    .13349    .61376
   1.31878    .80000    .15708    .58727
   1.33470    .80000    .16477    .55884
   1.35061    .80000    .16322    .52616
   1.36653    .80000    .15134    .50231
   1.39836    .80000    .11940    .46433
   1.43019    .80000    .12870    .43891
   1.44610    .80000    .13408    .42325
   1.45406    .80000    .13515    .41713
   1.46202    .80000    .13232    .41107
   1.46998    .80000    .12718    .40391
   1.47412    .80000    .12502    .39856
   1.47793    .80000    .12287    .39439
   1.48207    .80000    .12130    .38713
   1.48589    .80000    .11878    .38004
   1.49385    .80000    .12460    .36714
   1.50977    .80000    .13139    .34484
   1.52568    .80000    .12815    .33634
   1.54160    .80000    .13380    .31964
   1.55751    .80000    .13834    .31593
   1.57343    .80000    .13833    .30840
   1.58934    .80000    .14172    .30224
   1.62117    .80000    .15702    .30550
   1.65300    .80000    .16518    .31859
   1.68484    .80000    .15858    .33195
   1.70075    .80000    .15534    .33621
   1.71667    .80000    .15266    .33965
   1.78116    .80000    .14167    .37348
   1.81776    .80000    .13793    .38580
   1.85437    .80000    .13489    .39683
   1.88620    .80000    .13939    .40529
   1.90211    .80000    .14159    .40892
   1.91803    .80000    .14150    .41260
   1.93394    .80000    .13881    .41579
   1.94986    .80000    .13555    .41795
   1.98169    .80000    .13414    .41435
    .03116    .85000    .12768    .34068
    .06776    .85000    .14043    .33045
    .10437    .85000    .15513    .29837
    .13620    .85000    .13125    .23054
    .15211    .85000    .07351    .24386
    .16803    .85000    .03513    .29006
    .18394    .85000    .03180    .32371
    .19986    .85000    .03617    .35129
    .23169    .85000    .04319    .40155
    .26352    .85000    .04408    .47951
    .27944    .85000    .06560    .51280
    .28739    .85000    .04941    .51433
    .29535    .85000    .04629    .51638
    .30331    .85000    .04393    .50495
    .30745    .85000    .04550    .50551
    .31127    .85000    .04538    .50581
    .31541    .85000    .04044    .49902
    .31923    .85000    .03713    .49078
    .32718    .85000    .03008    .48811
    .34310    .85000    .06012    .46665
    .35901    .85000    .09341    .43751
    .37493    .85000    .12919    .41457
    .39085    .85000    .16143    .37752
    .40676    .85000    .17032    .35881
    .42268    .85000    .17244    .34800
    .45451    .85000    .14769    .33252
    .48634    .85000    .14480    .31419
    .51817    .85000    .16226    .29909
    .53408    .85000    .16878    .30001
    .55000    .85000    .17182    .30631
    .61449    .85000    .15076    .33587
    .65109    .85000    .14494    .33700
    .68770    .85000    .14165    .34000
    .71953    .85000    .13899    .34438
    .73545    .85000    .13741    .34678
    .75136    .85000    .13541    .34917
    .76728    .85000    .13407    .35111
    .78319    .85000    .13169    .35324
    .81502    .85000    .12248    .35620
    .84686    .85000    .11504    .35943
    .86277    .85000    .10339    .35764
    .87073    .85000    .09866    .35766
    .87869    .85000    .09303    .35605
    .88664    .85000    .08446    .35394
    .89078    .85000    .08330    .35010
    .89460    .85000    .08178    .34682
    .89874    .85000    .07982    .34037
    .90256    .85000    .07889    .33352
    .91052    .85000    .07876    .32936
    .92643    .85000    .08523    .32207
    .94235    .85000    .10060    .31508
    .95826    .85000    .11054    .31261
    .97418    .85000    .10946    .32190
    .99009    .85000    .11898    .32249
   1.00601    .85000    .12877    .32451
   1.03784    .85000    .13319    .32544
   1.06967    .85000    .14828    .32042
   1.10150    .85000    .16361    .29991
   1.11742    .85000    .16612    .27622
   1.13333    .85000    .14975    .24432
   1.19782    .85000    .03094    .34843
   1.23443    .85000    .02204    .42402
   1.27103    .85000    .05679    .57753
   1.30286    .85000    .13324    .59133
   1.31878    .85000    .16452    .56281
   1.33470    .85000    .17842    .53345
   1.35061    .85000    .17909    .50528
   1.36653    .85000    .16895    .48967
   1.39836    .85000    .13632    .46441
   1.43019    .85000    .10909    .44280
   1.44610    .85000    .11831    .42986
   1.45406    .85000    .11222    .42398
   1.46202    .85000    .10502    .41856
   1.46998    .85000    .11126    .40396
   1.47412    .85000    .11128    .39904
   1.47793    .85000    .11058    .39376
   1.48207    .85000    .11026    .38297
   1.48589    .85000    .10905    .37321
   1.49385    .85000    .11261    .35784
   1.50977    .85000    .12606    .33275
   1.52568    .85000    .13458    .32076
   1.54160    .85000    .13173    .31399
   1.55751    .85000    .14146    .30493
   1.57343    .85000    .14207    .30081
   1.58934    .85000    .14425    .29884
   1.62117    .85000    .15140    .30216
   1.65300    .85000    .15520    .31201
   1.68484    .85000    .15353    .32330
   1.70075    .85000    .15190    .32709
   1.71667    .85000    .15021    .32990
   1.78116    .85000    .13054    .35014
   1.81776    .85000    .12538    .35710
   1.85437    .85000    .11860    .36535
   1.88620    .85000    .11885    .37016
   1.90211    .85000    .11739    .37308
   1.91803    .85000    .11668    .37511
   1.93394    .85000    .11840    .37819
   1.94986    .85000    .11940    .38223
   1.98169    .85000    .10708    .38125
    .03116    .90000    .11017    .34224
    .06776    .90000    .12403    .33117
    .10437    .90000    .14181    .29695
    .13620    .90000    .11415    .23467
    .15211    .90000    .06045    .25165
    .16803    .90000    .03250    .29474
    .18394    .90000    .02901    .32529
    .19986    .90000    .03340    .34870
    .23169    .90000    .04381    .37327
    .26352    .90000    .05253    .43457
    .27944    .90000    .06468    .46555
    .28739    .90000    .06039    .47732
    .29535    .90000    .06753    .47600
    .30331    .90000    .05857    .49048
    .30745    .90000    .05413    .48708
    .31127    .90000    .04809    .48252
    .31541    .90000    .04814    .47736
    .31923    .90000    .04927    .47207
    .32718    .90000    .02807    .46340
    .34310    .90000    .05381    .44182
    .35901    .90000    .03785    .42316
    .37493    .90000    .09048    .40486
    .39085    .90000    .10708    .39386
    .40676    .90000    .13560    .37057
    .42268    .90000    .15956    .35017
    .45451    .90000    .14489    .33589
    .48634    .90000    .12734    .32681
    .51817    .90000    .14190    .31628
    .53408    .90000    .15193    .31413
    .55000    .90000    .16015    .31482
    .61449    .90000    .13787    .33704
    .65109    .90000    .13134    .33669
    .68770    .90000    .12424    .33821
    .71953    .90000    .11785    .34264
    .73545    .90000    .11478    .34444
    .75136    .90000    .11114    .34663
    .76728    .90000    .11250    .34946
    .78319    .90000    .11319    .35158
    .81502    .90000    .10687    .35266
    .84686    .90000    .10061    .35370
    .86277    .90000    .09021    .35315
    .87073    .90000    .08852    .35421
    .87869    .90000    .08701    .34502
    .88664    .90000    .07984    .35047
    .89078    .90000    .07918    .34717
    .89460    .90000    .07810    .34453
    .89874    .90000    .07593    .34174
    .90256    .90000    .07448    .33846
    .91052    .90000    .07097    .33510
    .92643    .90000    .08126    .32738
    .94235    .90000    .10661    .33030
    .95826    .90000    .09116    .33645
    .97418    .90000    .10901    .33246
    .99009    .90000    .11027    .33463
   1.00601    .90000    .11164    .33737
   1.03784    .90000    .12411    .33548
   1.06967    .90000    .13664    .32882
   1.10150    .90000    .14727    .30364
   1.11742    .90000    .14844    .27358
   1.13333    .90000    .13083    .24032
   1.19782    .90000    .03655    .35208
   1.23443    .90000    .03815    .40736
   1.27103    .90000    .04517    .51582
   1.30286    .90000    .09630    .54883
   1.31878    .90000    .12358    .52993
   1.33470    .90000    .14303    .50750
   1.35061    .90000    .14715    .48681
   1.36653    .90000    .15523    .46689
   1.39836    .90000    .13587    .44560
   1.43019    .90000    .09980    .43221
   1.44610    .90000    .09339    .42568
   1.45406    .90000    .08748    .41923
   1.46202    .90000    .08212    .41591
   1.46998    .90000    .08226    .40270
   1.47412    .90000    .08533    .39753
   1.47793    .90000    .08748    .39238
   1.48207    .90000    .08381    .38749
   1.48589    .90000    .08078    .38239
   1.49385    .90000    .09675    .36169
   1.50977    .90000    .11303    .33739
   1.52568    .90000    .11729    .32197
   1.54160    .90000    .13324    .31171
   1.55751    .90000    .13024    .31093
   1.57343    .90000    .13076    .30885
   1.58934    .90000    .13104    .30848
   1.62117    .90000    .13339    .31158
   1.65300    .90000    .13805    .31933
   1.68484    .90000    .13548    .32998
   1.70075    .90000    .13198    .33459
   1.71667    .90000    .12867    .33807
   1.78116    .90000    .11466    .34381
   1.81776    .90000    .11107    .35301
   1.85437    .90000    .11082    .36133
   1.88620    .90000    .10989    .36603
   1.90211    .90000    .11087    .36759
   1.91803    .90000    .11296    .36847
   1.93394    .90000    .11070    .37408
   1.94986    .90000    .11126    .37879
   1.98169    .90000    .10450    .38039
    .03116    .92500    .11198    .34747
    .06776    .92500    .12217    .33959
    .10437    .92500    .13768    .30910
    .13620    .92500    .11755    .24583
    .15211    .92500    .06830    .24826
    .16803    .92500    .03708    .28453
    .18394    .92500    .02920    .31533
    .19986    .92500    .03202    .33788
    .23169    .92500    .05643    .34786
    .26352    .92500    .05998    .38395
    .27944    .92500    .05491    .40907
    .28740    .92500    .06733    .43129
    .29535    .92500    .05445    .43980
    .30331    .92500    .04652    .44265
    .30745    .92500    .04285    .44039
    .31127    .92500    .04024    .43905
    .31541    .92500    .03631    .43761
    .31923    .92500    .02795    .43670
    .32718    .92500    .02926    .42313
    .34310    .92500    .02605    .41127
    .35901    .92500    .02790    .39551
    .37493    .92500    .04016    .39763
    .39085    .92500    .06220    .39361
    .40676    .92500    .09886    .38327
    .42268    .92500    .12864    .36576
    .45451    .92500    .12758    .35177
    .48634    .92500    .10932    .34502
    .51817    .92500    .12207    .33612
    .53408    .92500    .13152    .33508
    .55000    .92500    .14152    .33506
    .61449    .92500    .12514    .34690
    .65110    .92500    .11887    .34686
    .68770    .92500    .11389    .34807
    .71953    .92500    .10432    .35320
    .73545    .92500    .10003    .35525
    .75136    .92500    .09746    .35644
    .76728    .92500    .09847    .35670
    .78319    .92500    .10114    .35693
    .81502    .92500    .09982    .35906
    .84686    .92500    .08988    .36552
    .86277    .92500    .08190    .36379
    .87073    .92500    .07801    .36251
    .87869    .92500    .07279    .36024
    .88664    .92500    .06848    .35959
    .89078    .92500    .06717    .35589
    .89460    .92500    .06566    .35202
    .89874    .92500    .06381    .35260
    .90256    .92500    .06251    .35292
    .91052    .92500    .06976    .34761
    .92643    .92500    .08032    .34048
    .94235    .92500    .08603    .33481
    .95826    .92500    .09338    .33704
    .97418    .92500    .09348    .33979
    .99009    .92500    .09865    .33726
   1.00601    .92500    .10517    .33376
   1.03784    .92500    .11768    .33267
   1.06967    .92500    .12938    .32991
   1.10150    .92500    .13939    .31210
   1.11742    .92500    .14684    .29312
   1.13333    .92500    .14890    .26423
   1.19782    .92500    .02484    .33498
   1.23443    .92500    .03569    .37349
   1.27103    .92500    .03512    .44172
   1.30286    .92500    .05728    .49587
   1.31878    .92500    .07065    .50609
   1.33470    .92500    .08687    .49976
   1.35061    .92500    .10688    .48366
   1.36653    .92500    .12819    .47170
   1.39836    .92500    .10322    .45723
   1.43019    .92500    .06455    .44387
   1.44610    .92500    .05485    .43487
   1.45406    .92500    .05546    .43015
   1.46202    .92500    .04754    .42404
   1.46998    .92500    .04974    .41543
   1.47412    .92500    .05005    .41099
   1.47793    .92500    .04986    .40645
   1.48207    .92500    .05261    .39960
   1.48589    .92500    .05541    .39179
   1.49385    .92500    .06337    .38478
   1.50977    .92500    .08529    .35836
   1.52568    .92500    .10308    .33250
   1.54160    .92500    .11341    .32375
   1.55751    .92500    .11918    .31670
   1.57343    .92500    .11768    .31537
   1.58934    .92500    .11472    .31680
   1.62117    .92500    .11639    .32057
   1.65300    .92500    .11726    .33072
   1.68484    .92500    .11892    .33593
   1.70075    .92500    .11896    .33708
   1.71667    .92500    .11905    .33864
   1.78116    .92500    .10805    .35720
   1.81776    .92500    .10556    .36692
   1.85437    .92500    .10371    .37387
   1.88620    .92500    .10491    .37816
   1.90211    .92500    .10415    .37995
   1.91803    .92500    .10283    .37976
   1.93394    .92500    .10234    .38173
   1.94986    .92500    .10111    .38389
   1.98169    .92500    .09704    .38215
    .03116    .95000    .11104    .35606
    .06776    .95000    .11412    .34379
    .10437    .95000    .11180    .31445
    .13620    .95000    .09023    .24962
    .15211    .95000    .04988    .25800
    .16803    .95000    .02770    .29102
    .18394    .95000    .02563    .31710
    .19986    .95000    .03137    .33503
    .23169    .95000    .05486    .33005
    .26352    .95000    .05877    .34140
    .27944    .95000    .05628    .37074
    .28740    .95000    .04822    .38579
